-20,42356922;-43,85662129;-19,98539183;-43,81394056;48,71389383
-20,42356922;-43,85662129;-20,19050083;-43,86524122;25,81827128
-20,42356922;-43,85662129;-20,34796078;-43,80250747;10,0983389
-20,42356922;-43,85662129;-20,36504983;-43,81759639;7,652893192
-20,42356922;-43,85662129;-20,35151447;-43,816254;9,021711646
-20,42356922;-43,85662129;-20,46938925;-43,86257255;5,110601906
-20,42356922;-43,85662129;-20,48146011;-43,86791345;6,516509305
-20,42356922;-43,85662129;-20,3690022;-43,81614053;7,372203205
-20,42356922;-43,85662129;-20,18202528;-43,860883;26,74457375
-20,42356922;-43,85662129;-20,123601;-43,93063384;34,09697659
-20,42356922;-43,85662129;-20,43297291;-43,8443912;1,647090412
-20,42356922;-43,85662129;-20,50028547;-43,8631012;8,520132346
-20,42356922;-43,85662129;-20,43670006;-43,98065333;13,0253475
-20,42356922;-43,85662129;-20,36907669;-43,8877165;6,850565853
-20,42356922;-43,85662129;-20,38893697;-43,84216427;4,12036678
-20,42356922;-43,85662129;-19,98245272;-43,8267942;48,93400511
-20,42356922;-43,85662129;-19,98637228;-43,84282455;48,42217511
-20,42356922;-43,85662129;-19,98809728;-43,83899556;48,2449166
-20,42356922;-43,85662129;-20,43550716;-43,98924616;13,90373022
-20,42356922;-43,85662129;-20,20898619;-43,94139911;25,35240385
-20,42356922;-43,85662129;-20,06185739;-43,96122208;41,50883205
-20,42356922;-43,85662129;-20,04810811;-43,95574138;42,83717352
-20,42356922;-43,85662129;-20,06653167;-43,92968875;40,25720692
-20,42356922;-43,85662129;-20,05606239;-43,92702236;41,34533135
-20,42356922;-43,85662129;-20,04950475;-43,92949839;42,10595774
-20,42356922;-43,85662129;-20,54530511;-43,98727798;19,16852225
-20,42356922;-43,85662129;-20,55919727;-43,98916645;20,41193584
-20,42356922;-43,85662129;-20,14943044;-43,89564772;30,62188503
-20,42356922;-43,85662129;-20,39735744;-43,83516914;3,66527317
-20,42356922;-43,85662129;-20,18365961;-43,88111733;26,68288122
-20,42356922;-43,85662129;-20,16109175;-43,89567995;29,34334712
-20,42356922;-43,85662129;-20,14112328;-43,89759892;31,56060219
-20,42356922;-43,85662129;-20,16532992;-43,89361405;28,84908421
-20,42356922;-43,85662129;-20,13190264;-43,87463259;32,34452953
-20,42356922;-43,85662129;-20,1287982;-43,87349608;32,681016
-20,42356922;-43,85662129;-20,12293886;-43,87026822;33,31262165
-20,42356922;-43,85662129;-20,20471531;-43,88009384;24,35262946
-20,42356922;-43,85662129;-20,14857011;-43,81153481;30,80668632
-20,42356922;-43,85662129;-20,14595661;-43,80386019;31,22414037
-20,42356922;-43,85662129;-20,10807653;-44,07069145;41,47375097
-20,42356922;-43,85662129;-20,13299072;-44,08490922;40,04448597
-20,42356922;-43,85662129;-20,15211739;-44,09927534;39,31362298
-20,42356922;-43,85662129;-20,15530264;-44,11090873;39,84412246
-20,42356922;-43,85662129;-20,03934161;-43,91474897;42,96822961
-20,42356922;-43,85662129;-20,03861553;-43,92895316;43,2821794
-20,42356922;-43,85662129;-20,02434942;-43,94229409;45,09409471
-20,42356922;-43,85662129;-20,03921381;-43,91016086;42,91711175
-20,42356922;-43,85662129;-20,03676503;-43,90180503;43,0814993
-20,42356922;-43,85662129;-20,0459633;-43,89422761;41,98798731
-20,42356922;-43,85662129;-20,04475383;-43,8814115;42,01752489
-20,42356922;-43,85662129;-20,04752028;-43,87296869;41,66637096
-20,42356922;-43,85662129;-20,05822339;-43,95527764;41,73938682
-20,42356922;-43,85662129;-19,98545294;-43,87636377;48,54634278
-20,42356922;-43,85662129;-19,9797965;-43,85936103;49,12950115
-20,42356922;-43,85662129;-19,96801247;-43,88118406;50,49850331
-20,42356922;-43,85662129;-19,95841875;-43,87366078;51,52605617
-20,42356922;-43,85662129;-20,13076061;-43,91058925;32,90276832
-20,42356922;-43,85662129;-20,21881489;-43,89832836;23,08267495
-20,42356922;-43,85662129;-20,221426;-43,91683823;23,24571681
-20,42356922;-43,85662129;-20,19279909;-43,89889603;25,92685418
-20,42356922;-43,85662129;-20,148722;-44,10637636;40,08067726
-20,42356922;-43,85662129;-20,13863755;-43,88467205;31,6799656
-20,42356922;-43,85662129;-20,11924972;-44,07832039;40,88325877
-20,42356922;-43,85662129;-20,15232906;-44,16777775;44,25023663
-20,42356922;-43,85662129;-20,14388578;-44,19081339;46,66220396
-20,42356922;-43,85662129;-20,15613505;-44,15520203;43,00312658
-20,42356922;-43,85662129;-20,1485208;-44,18259991;45,67985177
-20,42356922;-43,85662129;-20,49252142;-43,85999825;7,641829363
-20,42356922;-43,85662129;-20,44162641;-43,87794061;2,991048967
-20,42356922;-43,85662129;-20,44381352;-43,87452145;2,917643801
-20,42356922;-43,85662129;-20,46138297;-43,86282044;4,236040008
-20,42356922;-43,85662129;-20,12402653;-44,12782541;43,61604242
-20,42356922;-43,85662129;-20,13660889;-44,12241022;42,19145722
-20,42356922;-43,85662129;-20,143293;-44,13996648;42,88138355
-20,42356922;-43,85662129;-20,13089231;-44,13894097;43,81359971
-20,42356922;-43,85662129;-20,37442983;-43,82443761;6,393821395
-20,42356922;-43,85662129;-20,36327933;-43,81485339;7,972445576
-20,42356922;-43,85662129;-20,34993111;-43,80983652;9,503344145
-20,42356922;-43,85662129;-20,36360436;-43,90114686;8,103932709
-20,42356922;-43,85662129;-20,41257703;-43,87538189;2,305371066
-20,42356922;-43,85662129;-20,39929614;-43,85861433;2,695299799
-20,42356922;-43,85662129;-20,43809925;-43,92628656;7,446063013
-20,42356922;-43,85662129;-20,44424186;-43,94665239;9,670142921
-20,42356922;-43,85662129;-20,444506;-43,964227;11,46616576
-20,42356922;-43,85662129;-20,43842816;-43,98638472;13,64157305
-20,42356922;-43,85662129;-20,53970834;-43,97202272;17,61439788
-20,42356922;-43,85662129;-20,53501156;-43,9418045;15,20521021
-20,42356922;-43,85662129;-20,55769811;-43,95306472;17,93678311
-20,42356922;-43,85662129;-20,52914661;-43,98164533;17,51446301
-20,42356922;-43,85662129;-20,15895069;-43,84580178;29,31716508
-20,42356922;-43,85662129;-20,41223889;-43,86547222;1,55781386
-20,42356922;-43,85662129;-20,38754722;-43,85424722;3,995664992
-20,42356922;-43,85662129;-20,39670733;-43,83983639;3,451523832
-20,42356922;-43,85662129;-20,3978337;-43,85198186;2,890021959
-20,42356922;-43,85662129;-20,40657219;-43,85609817;1,882525159
-20,42356922;-43,85662129;-20,40903797;-43,85191646;1,682019407
-20,42356922;-43,85662129;-20,41242735;-43,8374782;2,348034012
-20,42356922;-43,85662129;-20,41523167;-43,86520322;1,286173263
-20,42356922;-43,85662129;-20,41284674;-43,88093466;2,801473142
-20,42356922;-43,85662129;-20,42506812;-43,92675671;7,321481875
-20,42356922;-43,85662129;-20,43409136;-43,93079408;7,827892428
-20,42356922;-43,85662129;-20,43391011;-43,88304236;2,985547648
-20,42356922;-43,85662129;-20,42551758;-43,89210041;3,709008458
-20,42356922;-43,85662129;-20,22196007;-43,90833091;22,96379103
-20,42356922;-43,85662129;-20,21598217;-43,89269341;23,2883219
-20,42356922;-43,85662129;-20,19714746;-43,87911076;25,17654669
-20,42356922;-43,85662129;-20,19717962;-43,86697438;25,08649589
-20,42356922;-43,85662129;-20,18144416;-43,86670005;26,82586517
-20,42356922;-43,85662129;-20,12897136;-43,9257434;33,40403013
-20,42356922;-43,85662129;-20,12431147;-43,92441257;33,87858322
-20,42356922;-43,85662129;-20,11071383;-43,96408104;36,40940987
-20,42356922;-43,85662129;-20,04538849;-43,95513496;43,11422579
-20,42356922;-43,85662129;-20,06115973;-43,96186643;41,60109786
-20,42356922;-43,85662129;-20,02572112;-43,9434798;44,97010995
-20,42356922;-43,85662129;-20,039038;-43,92982851;43,25221097
-20,42356922;-43,85662129;-20,10812965;-44,07381235;41,64553455
-20,42356922;-43,85662129;-20,11857155;-44,1246337;43,86367919
-20,42356922;-43,85662129;-20,12780308;-44,13812275;44,01015538
-20,42356922;-43,85662129;-20,11938524;-44,13931506;44,79037581
-20,42356922;-43,85662129;-20,12121798;-44,12003754;43,33191063
-20,42356922;-43,85662129;-19,97386398;-43,89710864;49,96492742
-20,42356922;-43,85662129;-19,9648547;-43,8859298;50,87508909
-20,42356922;-43,85662129;-19,96718233;-43,88325846;50,60175053
-20,42356922;-43,85662129;-19,85799825;-43,80460546;62,84787585
-20,42356922;-43,85662129;-19,95984501;-43,88352158;51,41430898
-20,41984991;-43,8780729;-19,98539183;-43,81394056;48,56225214
-20,41984991;-43,8780729;-20,19050083;-43,86524122;25,42615093
-20,41984991;-43,8780729;-20,34796078;-43,80250747;11,20572783
-20,41984991;-43,8780729;-20,36504983;-43,81759639;8,75552047
-20,41984991;-43,8780729;-20,35151447;-43,816254;9,943805151
-20,41984991;-43,8780729;-20,46938925;-43,86257255;5,718030062
-20,41984991;-43,8780729;-20,48146011;-43,86791345;6,902751686
-20,41984991;-43,8780729;-20,3690022;-43,81614053;8,572170281
-20,41984991;-43,8780729;-20,18202528;-43,860883;26,39025145
-20,41984991;-43,8780729;-20,123601;-43,93063384;33,25349474
-20,41984991;-43,8780729;-20,43297291;-43,8443912;3,80351224
-20,41984991;-43,8780729;-20,50028547;-43,8631012;9,041007253
-20,41984991;-43,8780729;-20,43670006;-43,98065333;10,86673156
-20,41984991;-43,8780729;-20,36907669;-43,8877165;5,710489725
-20,41984991;-43,8780729;-20,38893697;-43,84216427;5,075463128
-20,41984991;-43,8780729;-19,98245272;-43,8267942;48,71852198
-20,41984991;-43,8780729;-19,98637228;-43,84282455;48,13012679
-20,41984991;-43,8780729;-19,98809728;-43,83899556;47,97213289
-20,41984991;-43,8780729;-20,43550716;-43,98924616;11,73098895
-20,41984991;-43,8780729;-20,20898619;-43,94139911;24,26311993
-20,41984991;-43,8780729;-20,06185739;-43,96122208;40,57348275
-20,41984991;-43,8780729;-20,04810811;-43,95574138;41,94707989
-20,41984991;-43,8780729;-20,06653167;-43,92968875;39,48496787
-20,41984991;-43,8780729;-20,05606239;-43,92702236;40,59739963
-20,41984991;-43,8780729;-20,04950475;-43,92949839;41,3505179
-20,41984991;-43,8780729;-20,54530511;-43,98727798;17,96398168
-20,41984991;-43,8780729;-20,55919727;-43,98916645;19,2953252
-20,41984991;-43,8780729;-20,14943044;-43,89564772;29,99379646
-20,41984991;-43,8780729;-20,39735744;-43,83516914;5,123838007
-20,41984991;-43,8780729;-20,18365961;-43,88111733;26,15010759
-20,41984991;-43,8780729;-20,16109175;-43,89567995;28,70555804
-20,41984991;-43,8780729;-20,14112328;-43,89759892;30,924555
-20,41984991;-43,8780729;-20,16532992;-43,89361405;28,22411078
-20,41984991;-43,8780729;-20,13190264;-43,87463259;31,88002141
-20,41984991;-43,8780729;-20,1287982;-43,87349608;32,22522273
-20,41984991;-43,8780729;-20,12293886;-43,87026822;32,88044911
-20,41984991;-43,8780729;-20,20471531;-43,88009384;23,81810248
-20,41984991;-43,8780729;-20,14857011;-43,81153481;30,82657636
-20,41984991;-43,8780729;-20,14595661;-43,80386019;31,29741228
-20,41984991;-43,8780729;-20,10807653;-44,07069145;39,95337794
-20,41984991;-43,8780729;-20,13299072;-44,08490922;38,41084403
-20,41984991;-43,8780729;-20,15211739;-44,09927534;37,58225491
-20,41984991;-43,8780729;-20,15530264;-44,11090873;38,0692445
-20,41984991;-43,8780729;-20,03934161;-43,91474897;42,29897175
-20,41984991;-43,8780729;-20,03861553;-43,92895316;42,53893904
-20,41984991;-43,8780729;-20,02434942;-43,94229409;44,29603429
-20,41984991;-43,8780729;-20,03921381;-43,91016086;42,27233483
-20,41984991;-43,8780729;-20,03676503;-43,90180503;42,48267967
-20,41984991;-43,8780729;-20,0459633;-43,89422761;41,42635062
-20,41984991;-43,8780729;-20,04475383;-43,8814115;41,52730345
-20,41984991;-43,8780729;-20,04752028;-43,87296869;41,22302965
-20,41984991;-43,8780729;-20,05822339;-43,95527764;40,83935047
-20,41984991;-43,8780729;-19,98545294;-43,87636377;48,09104404
-20,41984991;-43,8780729;-19,9797965;-43,85936103;48,75614042
-20,41984991;-43,8780729;-19,96801247;-43,88118406;50,02249883
-20,41984991;-43,8780729;-19,95841875;-43,87366078;51,08558593
-20,41984991;-43,8780729;-20,13076061;-43,91058925;32,18417851
-20,41984991;-43,8780729;-20,21881489;-43,89832836;22,356548
-20,41984991;-43,8780729;-20,221426;-43,91683823;22,33710822
-20,41984991;-43,8780729;-20,19279909;-43,89889603;25,23028308
-20,41984991;-43,8780729;-20,148722;-44,10637636;38,33654109
-20,41984991;-43,8780729;-20,13863755;-43,88467205;31,14003125
-20,41984991;-43,8780729;-20,11924972;-44,07832039;39,30770283
-20,41984991;-43,8780729;-20,15232906;-44,16777775;42,34276905
-20,41984991;-43,8780729;-20,14388578;-44,19081339;44,72840626
-20,41984991;-43,8780729;-20,15613505;-44,15520203;41,1136329
-20,41984991;-43,8780729;-20,1485208;-44,18259991;43,75144077
-20,41984991;-43,8780729;-20,49252142;-43,85999825;8,263553791
-20,41984991;-43,8780729;-20,44162641;-43,87794061;2,410910014
-20,41984991;-43,8780729;-20,44381352;-43,87452145;2,678768015
-20,41984991;-43,8780729;-20,46138297;-43,86282044;4,865799147
-20,41984991;-43,8780729;-20,12402653;-44,12782541;41,87218639
-20,41984991;-43,8780729;-20,13660889;-44,12241022;40,43181059
-20,41984991;-43,8780729;-20,143293;-44,13996648;41,05877892
-20,41984991;-43,8780729;-20,13089231;-44,13894097;42,02357775
-20,41984991;-43,8780729;-20,37442983;-43,82443761;7,525223884
-20,41984991;-43,8780729;-20,36327933;-43,81485339;9,097993396
-20,41984991;-43,8780729;-20,34993111;-43,80983652;10,51940751
-20,41984991;-43,8780729;-20,36360436;-43,90114686;6,676497103
-20,41984991;-43,8780729;-20,41257703;-43,87538189;0,852755717
-20,41984991;-43,8780729;-20,39929614;-43,85861433;3,050032826
-20,41984991;-43,8780729;-20,43809925;-43,92628656;5,422087699
-20,41984991;-43,8780729;-20,44424186;-43,94665239;7,649376223
-20,41984991;-43,8780729;-20,444506;-43,964227;9,396150163
-20,41984991;-43,8780729;-20,43842816;-43,98638472;11,48908813
-20,41984991;-43,8780729;-20,53970834;-43,97202272;16,49695949
-20,41984991;-43,8780729;-20,53501156;-43,9418045;14,3791811
-20,41984991;-43,8780729;-20,55769811;-43,95306472;17,14955557
-20,41984991;-43,8780729;-20,52914661;-43,98164533;16,22281476
-20,41984991;-43,8780729;-20,15895069;-43,84580178;29,07964373
-20,41984991;-43,8780729;-20,41223889;-43,86547222;1,56190581
-20,41984991;-43,8780729;-20,38754722;-43,85424722;4,355892616
-20,41984991;-43,8780729;-20,39670733;-43,83983639;4,742554216
-20,41984991;-43,8780729;-20,3978337;-43,85198186;3,654712846
-20,41984991;-43,8780729;-20,40657219;-43,85609817;2,724168935
